frame,timestamp_sec,track_id,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,camera_id,camera_latitude,camera_longitude
49,1.633,23,2,car,0.4093,1,44,16,66,8,55,CAM_01,28.6139,77.209
49,1.633,25,2,car,0.3971,94,54,115,69,104,61,CAM_01,28.6139,77.209
49,1.633,34,2,car,0.3247,48,38,60,50,54,44,CAM_01,28.6139,77.209
49,1.633,7,7,truck,0.3834,141,30,167,56,154,43,CAM_01,28.6139,77.209
50,1.667,1,2,car,0.7637,35,114,85,144,60,129,CAM_01,28.6139,77.209
50,1.667,2,2,car,0.7689,65,107,101,142,83,124,CAM_01,28.6139,77.209
50,1.667,3,2,car,0.7365,147,91,194,140,170,115,CAM_01,28.6139,77.209
50,1.667,5,2,car,0.8644,74,77,113,109,93,93,CAM_01,28.6139,77.209
50,1.667,6,2,car,0.5397,136,64,166,90,151,77,CAM_01,28.6139,77.209
50,1.667,9,2,car,0.6606,15,41,37,59,26,50,CAM_01,28.6139,77.209
50,1.667,11,2,car,0.688,81,60,111,81,96,70,CAM_01,28.6139,77.209
50,1.667,19,2,car,0.6409,145,79,182,110,163,94,CAM_01,28.6139,77.209
50,1.667,23,2,car,0.6114,1,44,16,66,8,55,CAM_01,28.6139,77.209
50,1.667,25,2,car,0.4115,94,54,114,69,104,61,CAM_01,28.6139,77.209
50,1.667,34,2,car,0.3209,48,38,60,50,54,44,CAM_01,28.6139,77.209
50,1.667,7,7,truck,0.3911,141,30,167,56,154,43,CAM_01,28.6139,77.209
51,1.7,1,2,car,0.7364,36,115,85,144,60,129,CAM_01,28.6139,77.209
51,1.7,2,2,car,0.7918,65,108,101,143,83,125,CAM_01,28.6139,77.209
51,1.7,3,2,car,0.7343,147,91,194,140,170,115,CAM_01,28.6139,77.209
51,1.7,5,2,car,0.8494,74,77,113,109,93,93,CAM_01,28.6139,77.209
51,1.7,6,2,car,0.5475,136,64,166,90,151,77,CAM_01,28.6139,77.209
51,1.7,9,2,car,0.7126,16,41,37,59,26,50,CAM_01,28.6139,77.209
51,1.7,11,2,car,0.6703,81,61,111,81,96,71,CAM_01,28.6139,77.209
51,1.7,19,2,car,0.6322,146,79,182,110,164,94,CAM_01,28.6139,77.209
51,1.7,23,2,car,0.4589,1,44,16,66,8,55,CAM_01,28.6139,77.209
51,1.7,25,2,car,0.3917,94,54,114,69,104,61,CAM_01,28.6139,77.209
51,1.7,34,2,car,0.316,48,38,60,50,54,44,CAM_01,28.6139,77.209
51,1.7,7,5,bus,0.3773,141,30,166,56,153,43,CAM_01,28.6139,77.209
51,1.7,38,7,truck,0.3706,141,30,167,56,154,43,CAM_01,28.6139,77.209
52,1.733,1,2,car,0.7373,36,116,85,144,60,130,CAM_01,28.6139,77.209
52,1.733,2,2,car,0.7801,65,109,100,143,82,126,CAM_01,28.6139,77.209
52,1.733,3,2,car,0.6835,147,92,193,141,170,116,CAM_01,28.6139,77.209
52,1.733,5,2,car,0.8464,74,78,113,110,93,94,CAM_01,28.6139,77.209
52,1.733,6,2,car,0.5569,136,65,166,91,151,78,CAM_01,28.6139,77.209
52,1.733,9,2,car,0.7265,17,41,37,58,27,49,CAM_01,28.6139,77.209
52,1.733,11,2,car,0.7041,82,61,110,81,96,71,CAM_01,28.6139,77.209
52,1.733,19,2,car,0.59,145,80,182,111,163,95,CAM_01,28.6139,77.209
52,1.733,23,2,car,0.5457,1,44,16,66,8,55,CAM_01,28.6139,77.209
52,1.733,25,2,car,0.4089,93,55,114,70,103,62,CAM_01,28.6139,77.209
52,1.733,34,2,car,0.3307,48,38,60,49,54,43,CAM_01,28.6139,77.209
52,1.733,7,5,bus,0.3205,141,30,167,56,154,43,CAM_01,28.6139,77.209
52,1.733,38,7,truck,0.3415,140,30,168,58,154,44,CAM_01,28.6139,77.209
52,1.733,13,7,truck,0.3232,30,33,49,51,39,42,CAM_01,28.6139,77.209
53,1.767,1,2,car,0.7613,36,116,85,144,60,130,CAM_01,28.6139,77.209
53,1.767,2,2,car,0.8132,65,109,100,143,82,126,CAM_01,28.6139,77.209
53,1.767,3,2,car,0.6901,148,93,193,141,170,117,CAM_01,28.6139,77.209
53,1.767,5,2,car,0.8471,74,78,113,110,93,94,CAM_01,28.6139,77.209
53,1.767,6,2,car,0.5499,136,65,167,91,151,78,CAM_01,28.6139,77.209
53,1.767,9,2,car,0.7256,17,41,37,58,27,49,CAM_01,28.6139,77.209
53,1.767,11,2,car,0.7106,81,61,110,81,95,71,CAM_01,28.6139,77.209
53,1.767,19,2,car,0.5954,145,80,182,111,163,95,CAM_01,28.6139,77.209
53,1.767,23,2,car,0.5514,1,44,16,65,8,54,CAM_01,28.6139,77.209
53,1.767,25,2,car,0.4078,93,54,114,70,103,62,CAM_01,28.6139,77.209
53,1.767,34,2,car,0.3312,48,38,60,49,54,43,CAM_01,28.6139,77.209
53,1.767,7,5,bus,0.3257,141,30,166,56,153,43,CAM_01,28.6139,77.209
53,1.767,38,7,truck,0.3466,140,30,168,58,154,44,CAM_01,28.6139,77.209
53,1.767,13,7,truck,0.3159,30,34,49,51,39,42,CAM_01,28.6139,77.209
54,1.8,1,2,car,0.7286,36,117,85,143,60,130,CAM_01,28.6139,77.209
54,1.8,2,2,car,0.7967,65,110,100,143,82,126,CAM_01,28.6139,77.209
54,1.8,3,2,car,0.6445,148,93,194,141,171,117,CAM_01,28.6139,77.209
54,1.8,5,2,car,0.8456,74,78,113,110,93,94,CAM_01,28.6139,77.209
54,1.8,6,2,car,0.5705,136,65,167,91,151,78,CAM_01,28.6139,77.209
54,1.8,9,2,car,0.7495,17,41,38,58,27,49,CAM_01,28.6139,77.209
54,1.8,11,2,car,0.7321,81,61,110,81,95,71,CAM_01,28.6139,77.209
54,1.8,19,2,car,0.6358,145,80,182,112,163,96,CAM_01,28.6139,77.209
54,1.8,23,2,car,0.6027,1,44,17,65,9,54,CAM_01,28.6139,77.209
54,1.8,25,2,car,0.3399,92,54,115,70,103,62,CAM_01,28.6139,77.209
54,1.8,7,7,truck,0.3869,141,30,167,56,154,43,CAM_01,28.6139,77.209
55,1.833,1,2,car,0.7242,36,118,84,143,60,130,CAM_01,28.6139,77.209
55,1.833,2,2,car,0.8053,65,110,100,143,82,126,CAM_01,28.6139,77.209
55,1.833,3,2,car,0.694,149,93,194,142,171,117,CAM_01,28.6139,77.209
55,1.833,5,2,car,0.847,73,79,113,111,93,95,CAM_01,28.6139,77.209
55,1.833,6,2,car,0.6704,136,65,167,92,151,78,CAM_01,28.6139,77.209
55,1.833,9,2,car,0.7177,17,41,38,58,27,49,CAM_01,28.6139,77.209
55,1.833,11,2,car,0.7311,81,61,110,82,95,71,CAM_01,28.6139,77.209
55,1.833,19,2,car,0.6744,145,80,182,112,163,96,CAM_01,28.6139,77.209
55,1.833,23,2,car,0.5473,1,44,17,65,9,54,CAM_01,28.6139,77.209
55,1.833,25,2,car,0.3394,91,54,115,70,103,62,CAM_01,28.6139,77.209
55,1.833,7,7,truck,0.4222,142,30,167,56,154,43,CAM_01,28.6139,77.209
56,1.867,1,2,car,0.7101,37,118,84,143,60,130,CAM_01,28.6139,77.209
56,1.867,2,2,car,0.8011,65,110,100,143,82,126,CAM_01,28.6139,77.209
56,1.867,3,2,car,0.735,149,95,194,142,171,118,CAM_01,28.6139,77.209
56,1.867,5,2,car,0.8403,73,79,113,111,93,95,CAM_01,28.6139,77.209
56,1.867,6,2,car,0.6806,136,65,167,92,151,78,CAM_01,28.6139,77.209
56,1.867,9,2,car,0.7262,17,41,38,58,27,49,CAM_01,28.6139,77.209
56,1.867,11,2,car,0.7411,81,61,110,82,95,71,CAM_01,28.6139,77.209
56,1.867,19,2,car,0.7131,146,81,182,113,164,97,CAM_01,28.6139,77.209
56,1.867,23,2,car,0.6077,1,44,17,65,9,54,CAM_01,28.6139,77.209
56,1.867,25,2,car,0.39,91,54,115,71,103,62,CAM_01,28.6139,77.209
56,1.867,7,7,truck,0.433,142,30,167,56,154,43,CAM_01,28.6139,77.209
57,1.9,1,2,car,0.6903,37,119,84,143,60,131,CAM_01,28.6139,77.209
57,1.9,2,2,car,0.7737,65,111,100,142,82,126,CAM_01,28.6139,77.209
57,1.9,3,2,car,0.7899,149,95,194,142,171,118,CAM_01,28.6139,77.209
57,1.9,5,2,car,0.8282,73,79,113,112,93,95,CAM_01,28.6139,77.209
57,1.9,6,2,car,0.649,136,65,167,92,151,78,CAM_01,28.6139,77.209
57,1.9,9,2,car,0.7219,18,41,38,58,28,49,CAM_01,28.6139,77.209
57,1.9,11,2,car,0.7444,81,61,110,81,95,71,CAM_01,28.6139,77.209
57,1.9,19,2,car,0.6965,146,81,182,113,164,97,CAM_01,28.6139,77.209
57,1.9,23,2,car,0.5318,1,44,18,65,9,54,CAM_01,28.6139,77.209
57,1.9,25,2,car,0.3971,91,54,115,71,103,62,CAM_01,28.6139,77.209
57,1.9,7,7,truck,0.4327,141,30,167,57,154,43,CAM_01,28.6139,77.209
57,1.9,34,2,car,0.3043,48,39,60,50,54,44,CAM_01,28.6139,77.209
58,1.933,1,2,car,0.7372,38,120,83,143,60,131,CAM_01,28.6139,77.209
58,1.933,2,2,car,0.8086,65,111,100,143,82,127,CAM_01,28.6139,77.209
58,1.933,3,2,car,0.6743,149,94,195,143,172,118,CAM_01,28.6139,77.209
58,1.933,5,2,car,0.821,73,79,113,112,93,95,CAM_01,28.6139,77.209
58,1.933,6,2,car,0.6836,136,66,167,92,151,79,CAM_01,28.6139,77.209
58,1.933,9,2,car,0.7022,18,41,39,58,28,49,CAM_01,28.6139,77.209
58,1.933,11,2,car,0.7131,81,61,110,82,95,71,CAM_01,28.6139,77.209
58,1.933,19,2,car,0.6416,146,81,183,114,164,97,CAM_01,28.6139,77.209
58,1.933,23,2,car,0.511,1,44,18,66,9,55,CAM_01,28.6139,77.209
58,1.933,25,2,car,0.3607,91,54,115,71,103,62,CAM_01,28.6139,77.209
58,1.933,7,7,truck,0.3861,142,30,168,56,155,43,CAM_01,28.6139,77.209
58,1.933,40,2,car,0.4039,0,55,5,70,2,62,CAM_01,28.6139,77.209
59,1.967,1,2,car,0.736,38,120,83,143,60,131,CAM_01,28.6139,77.209
59,1.967,2,2,car,0.7895,65,112,100,143,82,127,CAM_01,28.6139,77.209
59,1.967,3,2,car,0.7602,150,96,194,143,172,119,CAM_01,28.6139,77.209
59,1.967,5,2,car,0.8427,72,79,113,113,92,96,CAM_01,28.6139,77.209
59,1.967,6,2,car,0.6242,136,66,167,93,151,79,CAM_01,28.6139,77.209
59,1.967,9,2,car,0.708,18,41,39,58,28,49,CAM_01,28.6139,77.209
59,1.967,11,2,car,0.7036,81,61,111,83,96,72,CAM_01,28.6139,77.209
59,1.967,19,2,car,0.6249,146,81,183,114,164,97,CAM_01,28.6139,77.209
59,1.967,23,2,car,0.5057,1,43,19,66,10,54,CAM_01,28.6139,77.209
59,1.967,25,2,car,0.3541,91,55,115,72,103,63,CAM_01,28.6139,77.209
59,1.967,7,7,truck,0.3613,142,30,167,56,154,43,CAM_01,28.6139,77.209
59,1.967,41,2,car,0.337,93,55,113,66,103,60,CAM_01,28.6139,77.209
59,1.967,38,5,bus,0.3365,142,30,168,56,155,43,CAM_01,28.6139,77.209
60,2.0,1,2,car,0.6863,37,121,83,143,60,132,CAM_01,28.6139,77.209
60,2.0,2,2,car,0.8306,65,112,100,143,82,127,CAM_01,28.6139,77.209
60,2.0,3,2,car,0.7338,150,96,195,143,172,119,CAM_01,28.6139,77.209
60,2.0,5,2,car,0.8539,72,80,113,113,92,96,CAM_01,28.6139,77.209
60,2.0,6,2,car,0.6443,136,66,167,93,151,79,CAM_01,28.6139,77.209
60,2.0,9,2,car,0.7283,19,41,39,57,29,49,CAM_01,28.6139,77.209
60,2.0,11,2,car,0.7233,80,61,111,84,95,72,CAM_01,28.6139,77.209
60,2.0,19,2,car,0.5662,146,82,183,115,164,98,CAM_01,28.6139,77.209
60,2.0,23,2,car,0.5662,1,43,19,65,10,54,CAM_01,28.6139,77.209
60,2.0,25,2,car,0.3661,92,55,115,71,103,63,CAM_01,28.6139,77.209
60,2.0,7,7,truck,0.325,143,30,167,55,155,42,CAM_01,28.6139,77.209
60,2.0,41,2,car,0.3742,93,55,113,65,103,60,CAM_01,28.6139,77.209
60,2.0,38,5,bus,0.3837,143,30,168,55,155,42,CAM_01,28.6139,77.209
60,2.0,40,2,car,0.3589,0,55,5,70,2,62,CAM_01,28.6139,77.209
61,2.033,1,2,car,0.7232,37,122,82,143,59,132,CAM_01,28.6139,77.209
61,2.033,2,2,car,0.8271,65,113,99,143,82,128,CAM_01,28.6139,77.209
61,2.033,3,2,car,0.836,151,97,195,143,173,120,CAM_01,28.6139,77.209
61,2.033,5,2,car,0.8474,72,80,113,113,92,96,CAM_01,28.6139,77.209
61,2.033,6,2,car,0.6629,136,66,167,93,151,79,CAM_01,28.6139,77.209
61,2.033,9,2,car,0.6947,19,41,40,57,29,49,CAM_01,28.6139,77.209
61,2.033,11,2,car,0.7336,81,61,111,83,96,72,CAM_01,28.6139,77.209
61,2.033,19,2,car,0.6621,146,82,184,116,165,99,CAM_01,28.6139,77.209
61,2.033,23,2,car,0.5728,1,43,19,65,10,54,CAM_01,28.6139,77.209
61,2.033,25,2,car,0.3698,92,55,114,72,103,63,CAM_01,28.6139,77.209
61,2.033,7,7,truck,0.3392,143,30,167,55,155,42,CAM_01,28.6139,77.209
61,2.033,38,5,bus,0.3632,143,30,167,55,155,42,CAM_01,28.6139,77.209
61,2.033,40,2,car,0.4259,0,55,6,70,3,62,CAM_01,28.6139,77.209
62,2.067,1,2,car,0.7244,37,122,83,143,60,132,CAM_01,28.6139,77.209
62,2.067,2,2,car,0.84,65,114,99,143,82,128,CAM_01,28.6139,77.209
62,2.067,3,2,car,0.8211,151,97,195,143,173,120,CAM_01,28.6139,77.209
62,2.067,5,2,car,0.8493,72,80,113,113,92,96,CAM_01,28.6139,77.209
62,2.067,6,2,car,0.6521,136,66,167,93,151,79,CAM_01,28.6139,77.209
62,2.067,9,2,car,0.7253,19,41,40,57,29,49,CAM_01,28.6139,77.209
62,2.067,11,2,car,0.7153,81,61,111,83,96,72,CAM_01,28.6139,77.209
62,2.067,19,2,car,0.6517,146,82,184,116,165,99,CAM_01,28.6139,77.209
62,2.067,23,2,car,0.5714,1,43,19,65,10,54,CAM_01,28.6139,77.209
62,2.067,25,2,car,0.3384,92,55,114,71,103,63,CAM_01,28.6139,77.209
62,2.067,7,5,bus,0.3426,143,30,167,54,155,42,CAM_01,28.6139,77.209
62,2.067,38,7,truck,0.3949,143,30,167,54,155,42,CAM_01,28.6139,77.209
62,2.067,40,2,car,0.3297,0,54,6,70,3,62,CAM_01,28.6139,77.209
63,2.1,1,2,car,0.7225,37,123,82,143,59,133,CAM_01,28.6139,77.209
63,2.1,2,2,car,0.8502,64,114,99,143,81,128,CAM_01,28.6139,77.209
63,2.1,3,2,car,0.8151,151,98,195,143,173,120,CAM_01,28.6139,77.209
63,2.1,5,2,car,0.8369,72,80,112,113,92,96,CAM_01,28.6139,77.209
63,2.1,6,2,car,0.6642,136,67,167,93,151,80,CAM_01,28.6139,77.209
63,2.1,9,2,car,0.763,19,41,40,57,29,49,CAM_01,28.6139,77.209
63,2.1,11,2,car,0.676,81,61,110,83,95,72,CAM_01,28.6139,77.209
63,2.1,19,2,car,0.7036,147,82,184,116,165,99,CAM_01,28.6139,77.209
63,2.1,23,2,car,0.6285,1,43,20,65,10,54,CAM_01,28.6139,77.209
63,2.1,25,2,car,0.3261,92,56,114,71,103,63,CAM_01,28.6139,77.209
63,2.1,40,2,car,0.3652,0,52,6,70,3,61,CAM_01,28.6139,77.209
64,2.133,1,2,car,0.7496,39,123,83,143,61,133,CAM_01,28.6139,77.209
64,2.133,2,2,car,0.8524,64,115,98,143,81,129,CAM_01,28.6139,77.209
64,2.133,3,2,car,0.7808,151,98,194,144,172,121,CAM_01,28.6139,77.209
64,2.133,5,2,car,0.8372,72,81,112,114,92,97,CAM_01,28.6139,77.209
64,2.133,6,2,car,0.5696,136,67,167,94,151,80,CAM_01,28.6139,77.209
64,2.133,9,2,car,0.681,19,40,40,57,29,48,CAM_01,28.6139,77.209
64,2.133,11,2,car,0.6347,81,61,110,83,95,72,CAM_01,28.6139,77.209
64,2.133,19,2,car,0.7273,147,83,184,117,165,100,CAM_01,28.6139,77.209
64,2.133,23,2,car,0.5917,1,42,20,64,10,53,CAM_01,28.6139,77.209
64,2.133,25,2,car,0.3541,92,56,114,71,103,63,CAM_01,28.6139,77.209
64,2.133,40,2,car,0.4349,0,51,7,70,3,60,CAM_01,28.6139,77.209
64,2.133,7,7,truck,0.4599,144,30,166,53,155,41,CAM_01,28.6139,77.209
65,2.167,1,2,car,0.7141,40,124,83,144,61,134,CAM_01,28.6139,77.209
65,2.167,2,2,car,0.8662,64,115,98,143,81,129,CAM_01,28.6139,77.209
65,2.167,3,2,car,0.8148,152,99,194,143,173,121,CAM_01,28.6139,77.209
65,2.167,5,2,car,0.8317,72,81,112,114,92,97,CAM_01,28.6139,77.209
65,2.167,6,2,car,0.571,136,67,167,94,151,80,CAM_01,28.6139,77.209
65,2.167,9,2,car,0.6676,20,40,40,57,30,48,CAM_01,28.6139,77.209
65,2.167,11,2,car,0.6571,81,61,110,83,95,72,CAM_01,28.6139,77.209
65,2.167,19,2,car,0.7056,146,83,184,117,165,100,CAM_01,28.6139,77.209
65,2.167,23,2,car,0.5495,1,42,21,64,11,53,CAM_01,28.6139,77.209
65,2.167,25,2,car,0.3614,92,56,114,71,103,63,CAM_01,28.6139,77.209
65,2.167,40,2,car,0.3515,0,51,7,70,3,60,CAM_01,28.6139,77.209
65,2.167,7,7,truck,0.4986,144,30,166,53,155,41,CAM_01,28.6139,77.209
65,2.167,34,2,car,0.3076,50,39,62,49,56,44,CAM_01,28.6139,77.209
66,2.2,1,2,car,0.6742,41,125,82,143,61,134,CAM_01,28.6139,77.209
66,2.2,2,2,car,0.8749,63,116,97,143,80,129,CAM_01,28.6139,77.209
66,2.2,3,2,car,0.8155,152,100,194,143,173,121,CAM_01,28.6139,77.209
66,2.2,5,2,car,0.8227,71,81,112,114,91,97,CAM_01,28.6139,77.209
66,2.2,6,2,car,0.575,136,67,167,94,151,80,CAM_01,28.6139,77.209
66,2.2,9,2,car,0.7336,20,40,41,57,30,48,CAM_01,28.6139,77.209
66,2.2,11,2,car,0.6498,80,62,111,85,95,73,CAM_01,28.6139,77.209
66,2.2,19,2,car,0.6694,146,84,184,118,165,101,CAM_01,28.6139,77.209
66,2.2,23,2,car,0.6289,1,42,21,64,11,53,CAM_01,28.6139,77.209
66,2.2,25,2,car,0.3733,92,56,114,71,103,63,CAM_01,28.6139,77.209
66,2.2,40,2,car,0.4453,0,50,7,70,3,60,CAM_01,28.6139,77.209
66,2.2,7,7,truck,0.5576,145,30,166,52,155,41,CAM_01,28.6139,77.209
66,2.2,34,2,car,0.3112,50,39,62,49,56,44,CAM_01,28.6139,77.209
66,2.2,41,2,car,0.3055,93,55,112,65,102,60,CAM_01,28.6139,77.209
67,2.233,1,2,car,0.6017,41,126,82,143,61,134,CAM_01,28.6139,77.209
67,2.233,2,2,car,0.8113,64,117,97,143,80,130,CAM_01,28.6139,77.209
67,2.233,3,2,car,0.7969,153,101,194,143,173,122,CAM_01,28.6139,77.209
67,2.233,5,2,car,0.8076,71,82,112,115,91,98,CAM_01,28.6139,77.209
67,2.233,6,2,car,0.545,136,67,167,94,151,80,CAM_01,28.6139,77.209
67,2.233,9,2,car,0.7249,20,40,41,57,30,48,CAM_01,28.6139,77.209
67,2.233,11,2,car,0.6701,79,62,112,87,95,74,CAM_01,28.6139,77.209
67,2.233,19,2,car,0.689,146,84,184,119,165,101,CAM_01,28.6139,77.209
67,2.233,23,2,car,0.6476,1,42,21,64,11,53,CAM_01,28.6139,77.209
67,2.233,25,2,car,0.3728,92,56,113,71,102,63,CAM_01,28.6139,77.209
67,2.233,40,2,car,0.6022,0,50,8,69,4,59,CAM_01,28.6139,77.209
67,2.233,7,7,truck,0.5082,144,30,167,53,155,41,CAM_01,28.6139,77.209
67,2.233,34,2,car,0.3089,51,39,62,49,56,44,CAM_01,28.6139,77.209
68,2.267,1,2,car,0.5474,42,127,81,143,61,135,CAM_01,28.6139,77.209
68,2.267,2,2,car,0.7904,64,117,98,143,81,130,CAM_01,28.6139,77.209
68,2.267,3,2,car,0.7839,153,102,194,144,173,123,CAM_01,28.6139,77.209
68,2.267,5,2,car,0.8032,71,82,112,115,91,98,CAM_01,28.6139,77.209
68,2.267,6,2,car,0.5237,136,67,167,95,151,81,CAM_01,28.6139,77.209
68,2.267,9,2,car,0.7119,20,40,41,57,30,48,CAM_01,28.6139,77.209
68,2.267,11,2,car,0.6383,79,62,112,86,95,74,CAM_01,28.6139,77.209
68,2.267,19,2,car,0.7093,146,84,184,120,165,102,CAM_01,28.6139,77.209
68,2.267,23,2,car,0.647,1,42,21,63,11,52,CAM_01,28.6139,77.209
68,2.267,25,2,car,0.3638,93,56,112,69,102,62,CAM_01,28.6139,77.209
68,2.267,40,2,car,0.5764,0,50,8,69,4,59,CAM_01,28.6139,77.209
68,2.267,7,7,truck,0.5025,144,30,167,54,155,42,CAM_01,28.6139,77.209
69,2.3,1,2,car,0.6412,43,128,81,143,62,135,CAM_01,28.6139,77.209
69,2.3,2,2,car,0.843,64,118,97,143,80,130,CAM_01,28.6139,77.209
69,2.3,3,2,car,0.8112,153,102,195,144,174,123,CAM_01,28.6139,77.209
69,2.3,5,2,car,0.8184,71,82,112,116,91,99,CAM_01,28.6139,77.209
69,2.3,6,2,car,0.4894,136,68,167,95,151,81,CAM_01,28.6139,77.209
69,2.3,9,2,car,0.6687,20,40,41,57,30,48,CAM_01,28.6139,77.209
69,2.3,11,2,car,0.7075,79,62,111,87,95,74,CAM_01,28.6139,77.209
69,2.3,19,2,car,0.7056,146,84,184,120,165,102,CAM_01,28.6139,77.209
69,2.3,23,2,car,0.5455,1,42,21,63,11,52,CAM_01,28.6139,77.209
69,2.3,25,2,car,0.3806,92,55,113,70,102,62,CAM_01,28.6139,77.209
69,2.3,40,2,car,0.5489,0,50,8,69,4,59,CAM_01,28.6139,77.209
69,2.3,7,7,truck,0.5085,144,30,167,54,155,42,CAM_01,28.6139,77.209
69,2.3,13,7,truck,0.3009,32,33,51,49,41,41,CAM_01,28.6139,77.209
69,2.3,41,2,car,0.3237,90,53,114,66,102,59,CAM_01,28.6139,77.209
70,2.333,1,2,car,0.5877,44,128,80,143,62,135,CAM_01,28.6139,77.209
70,2.333,2,2,car,0.8234,64,119,97,143,80,131,CAM_01,28.6139,77.209
70,2.333,3,2,car,0.7812,153,102,195,144,174,123,CAM_01,28.6139,77.209
70,2.333,5,2,car,0.8414,70,82,112,116,91,99,CAM_01,28.6139,77.209
